 Order ID ,customer id,CUSTOMER__Name,e-mail Address,Phone No.,CITY/town,Age (yrs),Order Date ,ship_date,Product Cat.,product-name,Qty.,Unit Price(KES/USD/EUR),discount %,curr, TOTAL_amount ,Payment Method ,Order STATUS,review rating(1-5),Marketing_Source?, Full_Address / Street-ZIP 
ORD-102592,CUST-1865,Diana Okafor,diana.okafor572@example.com,+254771596209, Mombasa,58,03-12-2024,03-28-2024,Groceries,Groceries Item 52,6,14702.36,5,KES,88214.16,M-Pesa,Shipped,N/A,Google Ads,"3938 Argwings Kodhek Rd, Unit D-334, Mombasa, , 80101, Kenya"
ORD-101770,CUST-2799,Amina Kimani,amina.kimani376@example.com,+254771482803,kampala,19,2023-02-26,2023-03-01,Grocery,Groceries Item 20,2,17803.32,10,EUR,32045.98,Bank,delivered,,Unknown,"5526 Enterprise Road, Kampala, kenya, 10200"
ORD-104488,CUST-1876,Ivy Smith,ivy.smith248@example.com,+254796016520,Eldoret,68,06-15-2023,06-24-2023,electronics,Electronics Item 110,5,16024.65,0,KES,80123.25,CARD,returned,3,Email,Block A-415; 2769-Kenyatta Road; Eldoret; Nairobi; postal code 30120; Kenya
ORD-104274,CUST-2244,Diana Smith,diana.smith584@example.com,+254728898056,kampala,54,09-03-2024,09-21-2024,Books,Books Item 14,5,3168.09,0,USD,15840.45,mobile money,Delivered,1,Organic,Flr C-971; 4075-Moi Avenue; Kampala; Kisumu; postal code 256; Kenya
ORD-103844,CUST-3219,Tariq Patel,tariq.patel618@example.com,254739615484,mombasa,20,2025-03-29,2025-04-14,fashion,Fashion Item 10,1,9957.52,250,KES,-14936.28,Card,Pending,3,Google Ads,"3777 Haile Selassie Ave, Apartment A-724, Mombasa, Nakuru, 80118, K.E."
ORD-100127,CUST-2153,Diana Brown,diana.brown215@example.com,+254794420078,NKR,53,,05/09/2023,sports,Sports Item 34,6,16706.12,30,EUR,70165.7,CASH,pending,1,Referral, 62 Langata Road Flr C-300 Nakuru 20100 KE 
ORD-103913,CUST-1278,Kofi Mensah,,+254792278992,Msa,43,30/06/2023,10/07/2023,Groceries,Groceries Item 35,5,14423.47,15,KES,61299.75,bank transfer,CANCELLED,2,Email,"1405, Tom Mboya Street, Mombasa County, P.O Box 80100, K.E."
ORD-104245,CUST-2227,Amina Kamau,amina.kamau385@example.com,+254728093112,Machakos,74,08-13-2024,08-22-2024,HOME,Home Item 21,2,12549.48,30,KES,17569.27,Mobile Money,Canceled,,Unknown,"4522 Mbagathi Way, Apt D-526, Machakos, Uasin Gishu, 90100, kenya"
ORD-102962,CUST-1498,Quinn Kimani,quinn.kimani42@example.com,+254739315265,thika,20,17/07/2024,20/07/2024,Home & Kitchen,Home Item 77,4,7322.34,0,EUR,29289.36,Cash,Shipped,1,,River Road 66 | Apt D-118 | Thika | ZIP:01002 | KE
ORD-103336,CUST-2734,Grace Mwangi,grace.mwangi616@example.com,+254788324038,Dar es Salaam,58,26-Apr-2025,02-May-2025,Beauti,Beauty Item 29,3,8654.69,0,USD,25964.07,Debit Card,Cancelled,3,, Mbagathi Way 1286 | Floor A-568 | Dar es Salaam | ZIP:11101 | KE 
ORD-103828,CUST-1303,James Lopez,james.lopez429@example.com,+254719803399,mombasa,63,2024-04-18,2024-04-20,Electronics,Electronics Item 16,7,11342.26,10,USD,71456.24,Bank,pending,1,Referral,"3991 Koinange Street, Mombasa, kenya, 80101"
ORD-104581,CUST-2847,Kofi Mensah,kofi.mensah799@example.com,+254741373741,dar es salaam,19,2023-11-24,2023-12-03,Books,Books Item 50,5,14743.87,10,KES,66347.42,Cash,In Transit,5,Facebook,7815 uhuru highway floor a-891 dar es salaam 11101 kenya
ORD-102085,CUST-2002,Brian Ali,brian.ali722@example.com,+254724533372,kampala,42,27-Jan-2024,30-Jan-2024,beauty,Beauty Item 106,8,8959.5,0,KES,71676.0,Mobile Money,Pending,2,Referral,River Road 1432 | House B-234 | Kampala | ZIP:256 | K.E.
ORD-101499,CUST-2274,Chen Khan,chen.khan741@example.com,+254777522712, Thika,71,03-Aug-2023,11-Aug-2023,electronics,Electronics Item 97,2,10721.39,15,USD,18226.36,bank transfer,returned,4,Facebook,Enterprise Road 8099 | House D-385 | Thika | ZIP:01002 | Kenya
ORD-100954,CUST-1500,Victor Mwangi,victor.mwangi681@example.com,+254771079408,KLA,35,2023-05-13,2023-05-25,beauty,Beauty Item 108,7,4856.63,25,USD,25497.31,Mobile Money,Complete,N/A,Facebook,Flr B-908; 2524-Kimathi Street; Kampala; Nakuru; postal code 256; KE
ORD-102010,CUST-3393,James Kamau,james.kamau364@example.com,+254763336043,thika,62,18/06/2024,01/07/2024,Groceries,Groceries Item 100,2,15114.0,20,USD,24182.4,Mobile Money,PENDING,1,Google Ads,"8652 Uhuru Highway, House A-197, Thika, Uasin Gishu, 01002, KE"
ORD-100827,CUST-1888,Diana Hussein,diana.hussein785@example.com,+254762269576,Dar-es-Salaam,29,03-04-2025,03-13-2025,Fashion,Fashion Item 16,1,6466.32,20,USD,5173.06,cash,pending,4,Email,"7875 Argwings Kodhek Rd, Dar es Salaam, Kenya, 11101"
ORD-101750,CUST-3048,Victor Mwangi,victor.mwangi336@example.com,+254796567211,Kisumu,25,2024-05-10,2024-05-25,Clothing,Fashion Item 75,0,5006.95,15,EUR,0.0,Bank,Returned,,Instagram,; 3279-Koinange Street; Kisumu; Nairobi; postal code 40100; kenya
ORD-102074,CUST-3346,quinn khan,quinn.khan198@example.com,+254756847848,Kisumu ,20,03-03-2024,03-03-2024,HOME,Home Item 86,7,3295.38,10,USD,20760.89,CASH,delivered,5,Email,"1908 Tom Mboya Street, Floor A-548, Kisumu, Nakuru, 40100, Kenya"
ORD-103348,CUST-2762,diana njoroge,diana.njoroge842@example.com,+254746485764,Machakos ,27,28/01/2023,28/01/2023,Sport,Sports Item 108,4,4063.69,0,EUR,16254.76,BANK TRANSFER,PENDING,,Organic,"9964 Moi Avenue, Machakos, Kenya, 90100"
ORD-104298,CUST-2520,Yara Khan,yara.khan408@example.com,+254743617458,NKR,43,07-07-2023,07-25-2023,Beauty,Beauty Item 46,4,4729.48,-10,USD,20809.71,Debit Card,cancelled,4,Unknown," 7592 Kimathi Street, Nakuru, Kenya, 20100 "
ORD-103711,CUST-2651,Victor Patel,victor.patel57@example.com,,machakos,60,12-31-2024,01-09-2025,Groceries,Groceries Item 81,1,17434.67,30,KES,12204.27,Bank Transfer,In Transit,1,Facebook,"7623 Ngong Road, Machakos, Kenya, 90100"
ORD-104398,CUST-3270,Fatima Mwangi,fatima.mwangi349@example.com,+254797725416,Thika,30,12-10-2023,12-25-2023,Books,Books Item 64,2,5176.45,15,KES,8799.97,Cash,Complete,5,,"8761, Mbagathi Way, Thika County, P.O Box 01000, KE"
ORD-102797,CUST-2461,Chen Ndlovu,chen.ndlovu83@example.com,0783912551,mombasa,,06-29-2024,07-03-2024,Electrnics,Electronics Item 55,3,7442.36,30,KES,15628.96,BANK TRANSFER,CANCELLED,N/A,Referral,Koinange Street 5302 | Apartment D-923 | Mombasa | ZIP:80118 | K.E.
ORD-100724,CUST-2473,UMA SMITH,uma.smith348@example.com,+254718173272,kisumu,24,12-17-2023,12-27-2023,sports,Sports Item 105,8,16629.36,25,USD,99776.16,CASH,pending,,Facebook,"9808 Kenyatta Road, Kisumu, kenya, 40123"
ORD-103814,CUST-1796,Ezekiel Lopez,ezekiel.lopez633@example.com,+254793248299,Nakuru ,60,27-May-2024,31-May-2024,Electronics,Electronics Item 105,1,15512.67,5,KES,14737.04,M-PESA,Canceled,5,Email,Unit B-94; 5170-Langata Road; Nakuru; Nairobi; postal code 20117; K.E.
ORD-100242,CUST-1269,Uma Patel,,+254798836768,Dar es Salaam,21,03-08-2024,03-14-2024,HOME,Home Item 28,3,7295.47,0,EUR,21886.41,Bank Transfer,delivered,1,Referral,"1621 Enterprise Road, Dar es Salaam, Kenya, 11101"
ORD-100361,CUST-2019,Priya Njoroge,priya.njoroge842@example.com,+254710709540, Eldoret,34,08-15-2024,08-24-2024,Sports,Sports Item 8,7,3995.38,15,USD,23772.51,Bank Transfer,Complete,5,Facebook,Eldoret - 593 Koinange Street - House C-513 - 30100 - kenya
ORD-102820,CUST-2045,grace ali,grace.ali471@example.com,+254797650833,Kampala,61,12-24-2024,01-01-2025,groceries,Groceries Item 70,4,6546.96,15,USD,22259.66,CARD,Pending,4,Unknown,"3554 Langata Road, Kampala, kenya, 10200"
ORD-102408,CUST-1751,Grace Khan,grace.khan841@example.com,+254784377697,KSM,62,04-26-2024,04-29-2024,Sports,Sports Item 55,3,5224.85,20,USD,12539.64,Credit card,delivered,3,Organic,"1778, Enterprise Road, Kisumu County, P.O Box 40100, Kenya"
ORD-103399,CUST-1937,Omar Kamau,omar.kamau332@example.com,0726531294, Thika,25,15-Mar-2023,19-Mar-2023,sports,Sports Item 116,1,2965.26,15,USD,2520.47,bank transfer,Returned,3,Facebook,"3181, Kimathi Street, Thika County, P.O Box 01000, Kenya"
ORD-103068,CUST-3197,Fatima Kamau,fatima.kamau908@example.com,+254714283276,NBO,41,06-Jul-2024,09-Jul-2024,Beauty,Beauty Item 75,6,5205.38,20,KES,24985.82,mobile money,cancelled,N/A,Instagram,2885 kenyatta road unit b-169 nairobi 00505 kenya
ORD-101177,CUST-2449,Chen Okafor,chen.okafor996@example.com,+254789960703,Eldoret,22,23/11/2024,04/12/2024,electronics,Electronics Item 49,3,4376.43,20,KES,10503.43,Bank,returned,4,Organic,House A-321; 5041-Mbagathi Way; Eldoret; Nakuru; postal code 30100; Kenya
ORD-104675,CUST-2180,Wanjiku Garcia,wanjiku.garcia415@example.com,+254717825785,Dar,49,28/02/2025,01/03/2025,Sports,Sports Item 72,4,3614.8,10,EUR,14459.2,Cash,delivered,2,Instagram,apartment a-689; 1643-kenyatta road; dar es salaam; kiambu; postal code 11101; k.e.
ORD-102629,CUST-3311,Kofi Otieno,kofi.otieno123@example.com,,Nakuru,41,13/05/2023,19/05/2023,home and kitchen,Home Item 7,5,4765.28,5,EUR,22635.08,Card,Shipped,5,Instagram,"8225 Kimathi Street, Nakuru, K.E., 20100"
ORD-103111,CUST-3199,Ruth Mwangi,ruth.mwangi762@example.com,+254745901983,KLA,33,18-Oct-2023,19-Oct-2023,Groceries,Groceries Item 15,3,14892.31,15,EUR,37975.39,Card,DELIVERED,5,Instagram," 5913, River Road, Kampala County, P.O Box 256, Kenya "
ORD-100662,CUST-2482,Kofi Lopez,kofi.lopez120@example.com,+254781582244,KLA,54,08-31-2024,09-18-2024,Groceries,Groceries Item 108,2,9859.87,5,USD,18733.75,Card,Delivered,4,,Ngong Road 7176 | Floor D-17 | Kampala | ZIP:10200 | kenya
ORD-101886,CUST-3120,Ruth Mwangi,ruth.mwangi882@example.com,+254730058182,Thika,63,2023-06-27,2023-07-06,beauty,Beauty Item 114,3,16870.64,20,USD,40489.54,Cash,DELIVERED,2,Referral,"3709, Ngong Road, Thika County, P.O Box 01000, KE"
ORD-102547,CUST-2930,Yara Ali,yara.ali138@example.com,+254761896189, Mombasa,30,2023-05-17,2023-05-25,HOME,Home Item 27,8,9568.61,15,EUR,65066.55,Cash,Shipped,N/A,Google Ads,"2836 Koinange Street, Apartment A-137, Mombasa, Nairobi, 80101, K.E."
ORD-100509,CUST-3028,Wanjiku Kimani,wanjiku.kimani162@example.com,+254721677833,Eld,52,07-20-2024,07-29-2024,Books,Books Item 39,7,1306.12,30,KES,6399.99,Mobile Money,PENDING,1,Unknown,Eldoret - 7162 Tom Mboya Street - House D-450 - 30100 - K.E.
ORD-104170,CUST-1675,Yara Kamau,yara.kamau124@example.com,+254762523889,Eldoret,,02-18-2025,03-02-2025,Grocery,Groceries Item 50,2,498.02,25,EUR,747.03,CASH,DELIVERED,4,Referral,Eldoret - 3459 Langata Road - Apt D-9 - 30100 - KE
ORD-102163,CUST-3036,Quinn Ali,quinn.ali572@example.com,+254780494134,NBO,70,2024-05-03,2024-05-19,ELEC,Electronics Item 5,3,10919.23,5,KES,31119.81,M-PESA,Shipped,4,Unknown,"448 Kenyatta Road, Nairobi, kenya, 00606"
ORD-101767,CUST-1422,Hassan Mensah,hassan.mensah550@example.com,+254796098172, Eldoret,40,28/04/2024,30/04/2024,Books,Books Item 62,6,17377.65,15,KES,88626.01,M-Pesa,Complete,5,Facebook,Moi Avenue 2243 | Suite C-733 | Eldoret | ZIP:30100 | K.E.
ORD-102959,CUST-1232,TARIQ OTIENO,tariq.otieno464@example.com,254730235524,NKR,57,31-May-2024,05-Jun-2024,Electrnics,Electronics Item 36,5,2682.36,30,USD,9388.26,M-PESA,delivered,1,Google Ads,"117, Argwings Kodhek Rd, Nakuru County, P.O Box 20117, KE"
ORD-103050,CUST-3133,Grace Patel,grace.patel317@example.com,+254770742104, Eldoret,48,04-24-2025,04-26-2025,books,Books Item 82,8,3580.73,30,KES,20052.09,Cash,shipped,5,Instagram,"2455 KIMATHI STREET, APARTMENT C-685, ELDORET, UASIN GISHU, , K.E."
ORD-100967,CUST-2437,Diana Mensah,diana.mensah612@example.com,+254719603857,Nakuru,68,2023-01-06,2023-01-07,Home & Kitchen,Home Item 50,8,589.11,10,USD,4241.59,M-Pesa,Return,4,,"5284 River Road, Suite D-80, Nakuru, Mombasa, 20117, K.E."
ORD-101465,CUST-1728,Zane Okafor,zane.okafor114@example.com,+254739087406, Mombasa,73,01-Oct-2023,04-Oct-2023,Groceries,Groceries Item 27,3,9975.85,15,USD,25438.42,M-PESA,Delivered,1,,"144, Uhuru Highway, Mombasa County, P.O Box 80101, kenya"
ORD-104247,CUST-2659,Grace Brown,grace.brown547@example.com,+254753882593, Thika,48,19/11/2024,20/11/2024,Groceries,Groceries Item 56,5,12428.09,0,EUR,62140.45,mobile money,Returned,1,Organic,HOUSE B-270; 3498-TOM MBOYA STREET; THIKA; UASIN GISHU; POSTAL CODE 01000; K.E.
ORD-100973,CUST-1645,Kofi Mwangi,kofi.mwangi265@example.com,+254746116215,kampala,74,2023-12-16,2023-12-22,Grocery,Groceries Item 53,4,4545.96,10,EUR,16365.46,cash,PENDING,3,Email,"9042, Haile Selassie Ave, Kampala County, P.O Box 10200, kenya"
ORD-104104,CUST-1865,Ruth Ndlovu,ruth.ndlovu439@example.com,254766444599,NKR,55,2024-12-22,2024-12-24,Fashion,Fashion Item 87,1,9705.89,15,USD,8250.01,Bank Transfer,Pending,2,Unknown,"6150, Kimathi Street, Nakuru County, P.O Box 20117, KE"
ORD-100816,CUST-2306,Victor Kimani,victor.kimani710@example.com,+254720301903,Dar-es-Salaam,20,20/03/2023,24/03/2023,Book,Books Item 116,8,8967.14,20,EUR,57389.7,bank transfer,DELIVERED,5,Email,5334 moi avenue  dar es salaam 11101 ke
ORD-100573,CUST-1554,Tariq Smith,tariq.smith789@example.com,+254754174627,nairobi,55,2024-01-27,2024-01-28,home and kitchen,Home Item 10,7,1339.56,20,EUR,7501.54,Bank Transfer,Canceled,N/A,Google Ads,"1786 Uhuru Highway, Suite D-795, Nairobi, Uasin Gishu, 00606, Kenya"
ORD-100869,CUST-1686,Tariq Mensah,tariq.mensah959@example.com,+254740074237,Nairobi,44,08-15-2023,09-01-2023,sports,Sports Item 98,2,6329.17,25,USD,9493.76,BANK TRANSFER,cancelled,2,Unknown,kenyatta road 40 | unit a-494 | nairobi | zip:00100 | k.e.
ORD-103182,CUST-3412,Lina Brown,lina.brown528@example.com,254783558823,Kisumu ,49,05-12-2024,05-12-2024,Groceries,Groceries Item 17,1,11180.87,5,EUR,10621.83,CASH,cancelled,,Referral,820 Mbagathi Way Unit D-160 Kisumu 40123 KE
ORD-104935,CUST-2583,Victor Okafor,victor.okafor509@example.com,+254791586803,kisumu,53,23/04/2024,30/04/2024,Sports,Sports Item 96,5,14053.14,25,USD,52699.27,cash,pending,2,Referral,Kisumu - 6297 Kenyatta Road - Unit D-903 - 40100 - KE
ORD-104905,CUST-2422, Grace Mensah ,grace.mensah319@example.com,+254794625891,Nakuru,67,09-22-2024,10-07-2024,home and kitchen,Home Item 110,3,10717.03,25,KES,24113.32,Cash,PENDING,2,Email,"3600 Mbagathi Way, Nakuru, Kenya, 20117"
ORD-103841,CUST-1962,omar okafor,omar.okafor471@example.com,+254797547339,mombasa,28,01-25-2023,02-08-2023,Books,Books Item 68,6,16371.76,15,KES,83495.98,Mobile Money,Shipped,,Organic,"5010 Haile Selassie Ave, Apartment B-202, Mombasa, Nairobi, 80100, K.E."
ORD-104800,CUST-1738,Victor Khan,victor.khan393@example.com,254714415093,Kisumu,62,2025-04-18,2025-05-02,Beauti,Beauty Item 65,8,1460.55,15,KES,9931.74,Credit card,Return,5,Referral,"5697 Kimathi Street, Kisumu, K.E., 40100"
ORD-103982,CUST-1235,Chen Okafor,chen.okafor217@example.com,+254780372099,mombasa,26,02/09/2023,08/09/2023,Home/Kitchen,Home Item 11,1,8833.18,10,USD,7949.86,CASH,PENDING,3,Email,Unit A-937; 8007-Enterprise Road; Mombasa; Machakos; postal code 80118; K.E.
ORD-102695,CUST-2955,Kofi Ndlovu,,0794185293,machakos,38,2024-10-30,2024-11-02,Electronics,Electronics Item 45,5,16641.1,15,USD,70724.68,Debit Card,Returned,5,Instagram,"284 River Road, Machakos, K.E., 90119"
ORD-102735,CUST-2030, Lina Njoroge ,lina.njoroge155@example.com,+254718089531,nakuru,39,23/01/2025,03/02/2025,ELEC,Electronics Item 52,1,4961.36,15,USD,4217.16,cash,In Transit,1,Facebook,tom mboya street 3422 | suite b-248 | nakuru | zip:20100 | kenya
ORD-102151,CUST-2799,Nia Okafor,nia.okafor349@example.com,+254771406710, Nairobi ,44,21-Jan-2025,29-Jan-2025,books,Books Item 9,1,5798.5,5,EUR,5508.57,Card,Returned,1,Unknown,KOINANGE STREET 5094 | APT B-201 | NAIROBI | ZIP:00606 | KENYA
ORD-104886,CUST-1165, Grace Khan ,grace.khan582@example.com,+254790848804,kisumu,55,29/04/2024,09/05/2024,groceries,Groceries Item 74,4,14993.46,10,EUR,53976.46,Cash,delivered,4,Referral,Kisumu - 3873 Moi Avenue - Floor A-118 - 40123 - K.E.
ORD-102646,CUST-3107,MOSES MENSAH,moses.mensah622@example.com,0742100611,mombasa,26,05/04/2024,23/04/2024,Beauty,Beauty Item 62,6,11306.84,0,USD,67841.04,Bank,shipped,2,,Mombasa - 2441 Argwings Kodhek Rd - Block D-713 - 80100 - KE
ORD-102428,CUST-1461,Uma Ndlovu,uma.ndlovu365@example.com,+254761907692,Eld,75,19/04/2024,25/04/2024,Groceries,Groceries Item 62,5,5906.16,5,USD,28054.26,cash,returned,5,,"1591 Langata Road, Eldoret, Kenya, 30100"
ORD-103793,CUST-1549,Lina Hussein,lina.hussein374@example.com,+254764237595,nakuru,,13/02/2025,23/02/2025,groceries,Groceries Item 53,1,3671.05,15,USD,3120.39,M-Pesa,Complete,,Google Ads,Kimathi Street 4653 | Floor D-976 | Nakuru | ZIP:20100 | Kenya
ORD-103096,CUST-2838, Ezekiel Garcia ,uma.ndlovu296@example.com,+254726362646,eldoret,65,23-Jan-2025,30-Jan-2025,Beauti,Beauty Item 105,6,2508.51,25,EUR,11288.3,Bank,PENDING,3,Unknown,Eldoret - 4043 Haile Selassie Ave - Apartment A-393 - 30120 - KE
ORD-104569,CUST-3307,MOSES HUSSEIN,moses.hussein578@example.com,254771913464,Thika,33,06-Sep-2023,16-Sep-2023,Clothing,Fashion Item 88,8,-1925.94,20,EUR,-12326.02,Bank,Canceled,4,,Floor A-335; 2103-Kenyatta Road; Thika; Kiambu; postal code 01002; KE
ORD-104150,CUST-3307,Kofi Hussein,kofi.hussein752@example.com,+254713263140,Dar,64,2024-03-27,2024-04-06,Sport,Sports Item 15,6,10114.63,20,KES,48550.22,Bank,shipped,4,Facebook,Enterprise Road 7356 | Unit D-157 | Dar es Salaam | ZIP:11101 | Kenya
ORD-101650,CUST-1621,James Garcia,quinn.ndlovu54@example.com,+254732693284,machakos,44,09-Jun-2024,09-Jun-2024,Book,Books Item 4,8,3705.04,0,USD,29640.32,bank transfer,Canceled,1,Google Ads,Machakos - 4479 Langata Road - Flr D-20 - 90100 - Kenya
ORD-103796,CUST-1279,Ivy Okafor,ivy.okafor869@example.com,+254763153840,nakuru,56,01-24-2023,02-11-2023,Sport,Sports Item 6,1,12311.01,20,KES,9848.81,Mpesa,Complete,4,Unknown,7339 Mbagathi Way  Nakuru 20117 Kenya
ORD-103823,CUST-1430,Brian Kamau,brian.kamau417@example.com,,Dar es Salaam,74,12-24-2024,12-26-2024,Books,Books Item 6,6,9565.37,15,USD,48783.39,M-Pesa,Complete,5,Facebook,8221 Haile Selassie Ave Floor B-361 Dar es Salaam 11101 KE
ORD-100588,CUST-2520,Fatima Brown,fatima.brown851@example.com,0752265353,machakos,22,29/12/2024,13/01/2025,Beauti,Beauty Item 119,6,15492.78,30,USD,65069.68,bank transfer,Return,3,Unknown,"1425, Kimathi Street, Machakos County, P.O Box 90100, K.E."
ORD-104097,CUST-3080,Samuel Okafor,samuel.okafor797@example.com,+254782753327,dar es salaam,73,05-27-2024,06-13-2024,Clothing,Fashion Item 66,6,7567.66,15,KES,38595.07,Cash,Canceled,N/A,Facebook,"1183 Argwings Kodhek Rd, Dar es Salaam, K.E., 11101"
ORD-100745,CUST-1583,Yara Ndlovu,yara.ndlovu947@example.com,+254728254014,kisumu,,24/05/2024,29/05/2024,sports,Sports Item 90,7,3078.3,30,KES,15083.67,CASH,PENDING,,Email,Kenyatta Road 4670 | Floor C-977 | Kisumu | ZIP:40100 | K.E.
ORD-104047,CUST-2454,Quinn Mwangi,,254787296872,Machakos,53,29/06/2023,06/07/2023,Home/Kitchen,Home Item 23,3,2128.26,20,KES,5107.82,CASH,PENDING,2,Unknown,Machakos - 5733 Langata Road - Suite D-502 - 90119 - Kenya
ORD-104778,CUST-2978,Moses Smith,,+254786414068,Mombasa,56,03-16-2024,03-30-2024,Home & Kitchen,Home Item 52,6,14082.32,0,KES,84493.92,BANK TRANSFER,Pending,5,Referral,BLOCK A-888; 2282-KIMATHI STREET; MOMBASA; MOMBASA; POSTAL CODE 80100; KENYA
ORD-103209,CUST-1307,James Okafor,james.okafor448@example.com,+254740273098,NKR,66,2023-04-26,2023-05-09,Groceries,Groceries Item 108,3,1779.54,5,KES,5071.69,Bank,Complete,1,Unknown,"9709 Enterprise Road, Nakuru, kenya, 20100"
ORD-104729,CUST-2945,grace brown,grace.brown350@example.com,+254790597097,Dar,75,2023-12-01,2023-12-05,electronics,Electronics Item 27,4,10065.32,25,USD,30195.96,mobile money,Shipped,3,Facebook,Floor D-961; 574-Argwings Kodhek Rd; Dar es Salaam; ; postal code 14110; kenya
ORD-102701,CUST-1317,Nia Ali,nia.ali758@example.com,+254786418281,Kisumu ,37,03-22-2024,04-08-2024,Clothing,Fashion Item 26,8,10554.7,0,USD,84437.6,mobile money,Returned,2,Google Ads,"2474 Mbagathi Way, Floor B-204, Kisumu, Kisumu, 40100, Kenya"
ORD-104295,CUST-3205,ezekiel otieno,ezekiel.otieno188@example.com,+254711985187,Dar es Salaam,39,2024-07-28,2024-08-02,Sport,Sports Item 25,8,10341.06,10,USD,74455.63,CASH,cancelled,1,Unknown,dar es salaam - 7196 enterprise road - apt c-9 - 11101 - kenya
ORD-100979,CUST-1955,Tariq Brown,tariq.brown949@example.com,+254723380231,Thika,46,19/08/2023,21/08/2023,electronics,Electronics Item 48,4,16271.85,10,USD,58578.66,Bank,Shipped,1,,River Road 616 | Flr C-741 | Thika | ZIP:01002 | K.E.
ORD-102494,CUST-2922,Lina Mensah,lina.mensah20@example.com,+254769249783, Eldoret,47,2023-03-18,2023-04-01,beauty,Beauty Item 74,4,10713.37,5,USD,40710.81,Debit Card,Return,,Google Ads,Eldoret - 2323 Mbagathi Way - House B-996 - 30100 - K.E.
ORD-103747,CUST-3006,Grace Brown,grace.brown17@example.com,+254747133587,Dar-es-Salaam,65,03-29-2023,04-15-2023,Sport,Sports Item 7,-4,9565.07,0,EUR,-38260.28,Card,cancelled,N/A,Referral, Argwings Kodhek Rd 7515 | Suite B-902 | Dar es Salaam | ZIP:11101 | KE 
ORD-103791,CUST-2948,Omar Brown,omar.brown259@example.com,+254714078679,Machakos,28,21/11/2024,01/12/2024,sports,Sports Item 65,7,4327.91,20,EUR,24236.3,Credit card,Shipped,2,Facebook,"5496, Uhuru Highway, Machakos County, P.O Box 90119, Kenya"
ORD-104268,CUST-2974,Wanjiku Mensah,wanjiku.mensah518@example.com,+254732937398,Msa,74,14-Sep-2024,12-Sep-2024,HOME,Home Item 113,4,17214.8,30,EUR,48201.44,Cash,Pending,N/A,Referral,"3506, Kimathi Street, Mombasa County, P.O Box 80101, Kenya"
ORD-100409,CUST-2228,Ruth Kimani,ruth.kimani273@example.com,+254711558972,KSM,45,14/02/2024,02/03/2024,Sports,Sports Item 106,7,-5135.11,30,EUR,-25162.04,bank transfer,shipped,5,Facebook,"9951, Kenyatta Road, Kisumu County, P.O Box 40100, kenya"
ORD-103901,CUST-3408,PRIYA GARCIA,priya.garcia452@example.com,+254716430070, Mombasa,56,2023-12-31,2024-01-15,Home & Kitchen,Home Item 7,4,4058.12,10,EUR,14609.23,Mobile Money,DELIVERED,1,,Kenyatta Road 8331 | Floor C-951 | Mombasa | ZIP:80118 | K.E.
ORD-104050,CUST-2524,Priya Khan,priya.khan893@example.com,+254775436495,NKR,70,11/03/2023,21/03/2023,Electronics,Electronics Item 16,4,3699.24,10,KES,13317.26,M-Pesa,PENDING,2,Referral,Tom Mboya Street 1280 | Apartment C-774 | Nakuru | ZIP:20100 | KE
ORD-104081,CUST-3489,Ruth Khan,ruth.khan367@example.com,+254792814521,mombasa,62,07-04-2023,07-09-2023,Electrnics,Electronics Item 78,2,10670.91,20,EUR,17073.46,BANK TRANSFER,In Transit,1,Organic,"7403 Moi Avenue, Flr D-537, Mombasa, Nakuru, 80100, kenya"
